BindingID	chromo	middle		
NANOG:72251	chr15	35176765		
NANOG:36804	chr15	35177739		
NANOG:28099	chr15	35179961		
NANOG:88058	chr15	35181292		
NANOG:78379	chr15	35182038		
NANOG:22650	chr15	35184282		
NANOG:23387	chr15	35186364		
NANOG:10449	chr15	35186919		
NANOG:17784	chr15	35189290		
NANOG:16934	chr15	35190403		
NANOG:81579	chr15	35191720		
NANOG:13650	chr15	35193646		
NANOG:39968	chr15	35203980		
NANOG:73714	chr15	35214353		
NANOG:26111	chr15	35214974		
NANOG:15969	chr15	35228883		
NANOG:87657	chr15	35438883		
NANOG:51141	chr15	35441223		
NANOG:74447	chr15	35507056		
NANOG:71615	chr15	35692039		
NANOG:56614	chr15	35771469		
NANOG:60507	chr15	36127482		
NANOG:62747	chr15	36137202		
NANOG:8635	chr15	36138305		
NANOG:14719	chr15	36152260		
NANOG:83645	chr15	36251559		
NANOG:84965	chr15	36330072		
NANOG:5572	chr15	36330773		
NANOG:17499	chr15	36331510		
NANOG:50146	chr15	36332829		
NANOG:80066	chr15	36339714		
NANOG:71242	chr15	36378892		
NANOG:43113	chr15	36382245		
NANOG:44774	chr15	36434891		
NANOG:60632	chr15	36449186		
NANOG:43765	chr15	36452645		
NANOG:42773	chr15	36519955		
NANOG:15957	chr15	36533590		
NANOG:51068	chr15	36594223		
NANOG:63425	chr15	36631909		
NANOG:12565	chr15	36788137		
NANOG:85701	chr15	36987472		
NANOG:8652	chr15	36989201		
NANOG:79602	chr15	37030491		
NANOG:53935	chr15	37095953		
NANOG:12550	chr15	37141660		
NANOG:11268	chr15	37174895		
NANOG:57487	chr15	37249022		
NANOG:31795	chr15	37280266		
NANOG:2514	chr15	37293149		
NANOG:23148	chr15	37310588		
NANOG:15433	chr15	37424417		
NANOG:55997	chr15	37514930		
NANOG:10264	chr15	37610295		
NANOG:15297	chr15	37659344		
NANOG:43427	chr15	37660454		
NANOG:56160	chr15	37661304		
NANOG:71306	chr15	37746391		
NANOG:20214	chr15	37784388		
NANOG:87658	chr15	37786758		
NANOG:66028	chr15	37822835		
NANOG:8132	chr15	37888610		
NANOG:70932	chr15	37903360		
NANOG:18992	chr15	37966130		
NANOG:128	chr15	37966916		
NANOG:42646	chr15	37972737		
NANOG:2968	chr15	37980134		
NANOG:2231	chr15	37981990		
NANOG:60875	chr15	37986058		
NANOG:33891	chr15	37986826		
NANOG:12163	chr15	38004045		
NANOG:50467	chr15	38013673		
NANOG:86095	chr15	38037052		
NANOG:39541	chr15	38118677		
NANOG:59741	chr15	38124764		
NANOG:60859	chr15	38125283		
NANOG:21350	chr15	38148797		
NANOG:41702	chr15	38161355		
NANOG:6904	chr15	38171558		
NANOG:46840	chr15	38178373		
NANOG:87469	chr15	38180233		
NANOG:11045	chr15	38183224		
NANOG:72910	chr15	38184565		
NANOG:47789	chr15	38186129		
NANOG:76662	chr15	38187351		
NANOG:16665	chr15	38188460		
NANOG:85574	chr15	38195435		
NANOG:29056	chr15	38204633		
NANOG:80212	chr15	38234483		
NANOG:19584	chr15	38234854		
NANOG:20574	chr15	38240526		
NANOG:40988	chr15	38318705		
NANOG:20440	chr15	38347374		
NANOG:65844	chr15	38359214		
NANOG:84908	chr15	38360172		
NANOG:14125	chr15	38361263		
NANOG:67453	chr15	38370895		
NANOG:50052	chr15	38400585		
NANOG:23999	chr15	38402935		
NANOG:71175	chr15	38404197		
NANOG:12428	chr15	38406948		
NANOG:81353	chr15	38407877		
NANOG:71761	chr15	38447760		
NANOG:38124	chr15	38462207		
NANOG:39812	chr15	38485111		
NANOG:51692	chr15	38516011		
NANOG:85392	chr15	38516680		
NANOG:39550	chr15	38519199		
NANOG:61343	chr15	38591341		
NANOG:34174	chr15	38599374		
NANOG:9232	chr15	38633837		
NANOG:46832	chr15	38644561		
NANOG:46161	chr15	38648797		
NANOG:52633	chr15	38662407		
NANOG:58388	chr15	38671130		
NANOG:22220	chr15	38673481		
NANOG:32049	chr15	38774220		
NANOG:61390	chr15	38774602		
NANOG:11040	chr15	38818757		
NANOG:64406	chr15	38834777		
NANOG:23027	chr15	38842740		
NANOG:57804	chr15	38845139		
NANOG:4547	chr15	38867254		
NANOG:40173	chr15	38869636		
NANOG:82427	chr15	38875697		
NANOG:86325	chr15	38878307		
NANOG:26873	chr15	38879506		
NANOG:86744	chr15	38886355		
NANOG:32770	chr15	38887027		
NANOG:68221	chr15	38924304		
NANOG:70212	chr15	38938775		
NANOG:22315	chr15	38953235		
NANOG:69329	chr15	38974559		
NANOG:73761	chr15	38986366		
NANOG:51675	chr15	38990726		
NANOG:14664	chr15	39005553		
NANOG:25385	chr15	39008494		
NANOG:37522	chr15	39010185		
NANOG:77704	chr15	39021186		
NANOG:21171	chr15	39032437		
NANOG:79805	chr15	39033835		
NANOG:48037	chr15	39039285		
NANOG:12715	chr15	39047994		
NANOG:73270	chr15	39051880		
NANOG:70360	chr15	39102091		
NANOG:44200	chr15	39196140		
NANOG:54639	chr15	39298061		
NANOG:14995	chr15	39299067		
NANOG:27261	chr15	39310181		
NANOG:7329	chr15	39343788		
NANOG:51449	chr15	39363407		
NANOG:11586	chr15	39412326		
NANOG:87692	chr15	39481998		
NANOG:88313	chr15	39582494		
NANOG:55481	chr15	39623530		
NANOG:17016	chr15	39637357		
NANOG:71625	chr15	39638070		
NANOG:50770	chr15	39642448		
NANOG:65344	chr15	39643193		
NANOG:55410	chr15	39643732		
NANOG:50236	chr15	39647537		
NANOG:8863	chr15	39648094		
NANOG:85965	chr15	39683592		
NANOG:10302	chr15	39700920		
NANOG:4529	chr15	39709569		
NANOG:53581	chr15	39739869		
NANOG:10211	chr15	39741404		
NANOG:20529	chr15	39854022		
NANOG:87746	chr15	39855310		
NANOG:16162	chr15	39862222		
NANOG:39223	chr15	39869805		
NANOG:86625	chr15	39891137		
NANOG:60225	chr15	39908014		
NANOG:86141	chr15	39961543		
NANOG:79687	chr15	40035839		
NANOG:23664	chr15	40052265		
NANOG:80619	chr15	40057766		
NANOG:19028	chr15	40128495		
NANOG:45332	chr15	40134243		
NANOG:72485	chr15	40136640		
NANOG:63295	chr15	40139341		
NANOG:30233	chr15	40159852		
NANOG:60701	chr15	40258707		
NANOG:54648	chr15	40287714		
NANOG:14118	chr15	40352901		
NANOG:4497	chr15	40355693		
NANOG:2211	chr15	40443240		
NANOG:38956	chr15	40457791		
NANOG:15791	chr15	40464281		
NANOG:30650	chr15	40537162		
NANOG:63371	chr15	40570675		
NANOG:54168	chr15	40575032		
NANOG:80018	chr15	40579640		
NANOG:67611	chr15	40654678		
NANOG:80840	chr15	40661080		
NANOG:25209	chr15	40663707		
NANOG:35751	chr15	40699340		
NANOG:40831	chr15	40745619		
NANOG:55126	chr15	40844020		
NANOG:11265	chr15	40970220		
NANOG:57087	chr15	41000495		
NANOG:27271	chr15	41076570		
NANOG:21551	chr15	41185670		
NANOG:56340	chr15	41202679		
NANOG:76551	chr15	41213062		
NANOG:61414	chr15	41214863		
NANOG:86365	chr15	41264917		
NANOG:26561	chr15	41373075		
NANOG:9075	chr15	41377488		
NANOG:47667	chr15	41409863		
NANOG:77790	chr15	41450613		
NANOG:46652	chr15	41520538		
NANOG:39298	chr15	41557876		
NANOG:5006	chr15	41571948		
NANOG:9628	chr15	41590406		
NANOG:50120	chr15	41598074		
NANOG:66397	chr15	41611010		
NANOG:3860	chr15	41669786		
NANOG:55310	chr15	41672668		
NANOG:5199	chr15	41673420		
NANOG:37525	chr15	41674453		
NANOG:54874	chr15	41690929		
NANOG:78707	chr15	41692729		
NANOG:42647	chr15	41729248		
NANOG:85221	chr15	41855056		
NANOG:80494	chr15	41857054		
NANOG:48539	chr15	41871552		
NANOG:70245	chr15	41875718		
NANOG:41530	chr15	41903932		
NANOG:52542	chr15	41906396		
NANOG:77553	chr15	41961620		
NANOG:36010	chr15	41983536		
NANOG:44377	chr15	42007714		
NANOG:50143	chr15	42009637		
NANOG:55024	chr15	42021850		
NANOG:48283	chr15	42038460		
NANOG:51630	chr15	42063319		
NANOG:12590	chr15	42118494		
NANOG:57331	chr15	42195427		
NANOG:52354	chr15	42273506		
NANOG:12096	chr15	42275039		
NANOG:84824	chr15	42292889		
NANOG:68205	chr15	42317420		
NANOG:71544	chr15	42330210		
NANOG:36162	chr15	42340667		
NANOG:38245	chr15	42368310		
NANOG:73304	chr15	42376937		
NANOG:4309	chr15	42405259		
NANOG:42690	chr15	42506531		
NANOG:46911	chr15	42520919		
NANOG:77703	chr15	42616304		
NANOG:61243	chr15	42743160		
NANOG:14931	chr15	42762903		
NANOG:26429	chr15	42790976		
NANOG:13736	chr15	42808586		
NANOG:56342	chr15	43102650		
NANOG:19660	chr15	43180949		
NANOG:47756	chr15	43190991		
NANOG:80329	chr15	43237766		
NANOG:77598	chr15	43242610		
NANOG:55804	chr15	43246503		
NANOG:51911	chr15	43246877		
NANOG:21117	chr15	43249460		
NANOG:70929	chr15	43261122		
NANOG:17755	chr15	43266585		
NANOG:50888	chr15	43277715		
NANOG:54943	chr15	43279989		
NANOG:82500	chr15	43284754		
NANOG:34651	chr15	43405993		
NANOG:3634	chr15	43408306		
NANOG:4328	chr15	43451670		
NANOG:36921	chr15	43481743		
NANOG:2012	chr15	43538782		
NANOG:37920	chr15	43549065		
NANOG:44343	chr15	43552007		
NANOG:55936	chr15	43560843		
NANOG:21712	chr15	43666616		
NANOG:56862	chr15	43714391		
NANOG:63827	chr15	43802914		
NANOG:13115	chr15	43823210		
NANOG:85062	chr15	43860123		
NANOG:48158	chr15	43861856		
NANOG:7627	chr15	44028051		
NANOG:80157	chr15	44028472		
NANOG:33181	chr15	44029213		
NANOG:58561	chr15	44159669		
NANOG:73417	chr15	44231925		
NANOG:20078	chr15	44250939		
NANOG:4872	chr15	44308960		
NANOG:49994	chr15	44324653		
NANOG:76268	chr15	44357860		
NANOG:35096	chr15	44377980		
NANOG:40954	chr15	44424013		
NANOG:50398	chr15	44498421		
NANOG:35434	chr15	44543308		
NANOG:41519	chr15	44576616		
NANOG:4031	chr15	44759851		
NANOG:25504	chr15	44813256		
NANOG:55217	chr15	44836029		
NANOG:24568	chr15	44848068		
NANOG:25839	chr15	45074196		
NANOG:48501	chr15	45107180		
NANOG:73694	chr15	45263006		
NANOG:22106	chr15	45263525		
NANOG:62699	chr15	45264585		
NANOG:44386	chr15	45268867		
NANOG:53724	chr15	45275740		
NANOG:2868	chr15	45283675		
NANOG:19004	chr15	45286121		
NANOG:84148	chr15	45352688		
NANOG:5289	chr15	45353611		
NANOG:75672	chr15	45405983		
NANOG:68482	chr15	45453882		
NANOG:28065	chr15	45474103		
NANOG:28071	chr15	45485534		
NANOG:45041	chr15	45520530		
NANOG:41714	chr15	45661937		
NANOG:21687	chr15	45755399		
NANOG:9015	chr15	45796645		
NANOG:68762	chr15	45798665		
NANOG:31276	chr15	45800323		
NANOG:56981	chr15	45815775		
NANOG:3254	chr15	45822502		
NANOG:15895	chr15	45857924		
NANOG:69538	chr15	45897488		
NANOG:21982	chr15	45933229		
NANOG:10739	chr15	45940844		
NANOG:11967	chr15	45964910		
NANOG:86970	chr15	46024251		
NANOG:86873	chr15	46029517		
NANOG:68773	chr15	46030538		
NANOG:17788	chr15	46048100		
NANOG:46237	chr15	46126773		
NANOG:48531	chr15	46191850		
NANOG:29492	chr15	46229516		
NANOG:26929	chr15	46250617		
NANOG:14739	chr15	46258188		
NANOG:50697	chr15	46281783		
NANOG:3947	chr15	46371684		
NANOG:69974	chr15	46377542		
NANOG:5341	chr15	46378666		
NANOG:19897	chr15	46379496		
NANOG:50810	chr15	46382756		
NANOG:26375	chr15	46386363		
NANOG:34286	chr15	46388013		
NANOG:6864	chr15	46397834		
NANOG:33935	chr15	46410545		
NANOG:26722	chr15	46519794		
NANOG:65116	chr15	46558007		
NANOG:30477	chr15	46559669		
NANOG:23613	chr15	46561472		
NANOG:81033	chr15	46566263		
NANOG:56615	chr15	46615890		
NANOG:25741	chr15	46646429		
NANOG:76354	chr15	46692157		
NANOG:72985	chr15	46725803		
NANOG:18394	chr15	46877944		
NANOG:3850	chr15	46885853		
NANOG:25929	chr15	46890691		
NANOG:77505	chr15	46936649		
NANOG:36950	chr15	46957708		
NANOG:57420	chr15	47043227		
NANOG:18429	chr15	47055668		
NANOG:53547	chr15	47056400		
NANOG:47236	chr15	47113211		
NANOG:43173	chr15	47126018		
NANOG:87988	chr15	47146262		
NANOG:75635	chr15	47227977		
NANOG:31238	chr15	47249646		
NANOG:76963	chr15	47268516		
NANOG:4427	chr15	47311954		
NANOG:70888	chr15	47395226		
NANOG:5288	chr15	47408706		
NANOG:40473	chr15	47423203		
NANOG:76591	chr15	47452012		
NANOG:87950	chr15	47460608		
NANOG:51437	chr15	47463955		
NANOG:77008	chr15	47475797		
NANOG:31691	chr15	47581227		
NANOG:44688	chr15	47690195		
NANOG:4059	chr15	47700502		
NANOG:18456	chr15	47701619		
NANOG:83630	chr15	47717952		
NANOG:59780	chr15	47723972		
NANOG:2395	chr15	47798583		
NANOG:24093	chr15	47975498		
NANOG:4827	chr15	48083733		
NANOG:27490	chr15	48140056		
NANOG:21410	chr15	48196159		
NANOG:22695	chr15	48204310		
NANOG:78533	chr15	48227998		
NANOG:80264	chr15	48262226		
NANOG:67112	chr15	48267713		
NANOG:11373	chr15	48434411		
NANOG:44169	chr15	48503869		
NANOG:2209	chr15	48546507		
NANOG:51476	chr15	48569852		
NANOG:24911	chr15	48585755		
NANOG:37273	chr15	48630861		
NANOG:34755	chr15	48732425		
NANOG:78806	chr15	48766051		
NANOG:75526	chr15	48845135		
NANOG:36976	chr15	48870861		
NANOG:43632	chr15	48888527		
NANOG:73861	chr15	48903093		
NANOG:81296	chr15	48949143		
NANOG:84353	chr15	49070614		
NANOG:51991	chr15	49123774		
NANOG:87998	chr15	49196042		
NANOG:50761	chr15	49272365		
NANOG:79255	chr15	49308107		
NANOG:50220	chr15	49320240		
NANOG:59308	chr15	49346640		
NANOG:87830	chr15	49392712		
NANOG:30149	chr15	49470724		
NANOG:29308	chr15	49495814		
NANOG:15772	chr15	49702271		
NANOG:57184	chr15	49716382		
NANOG:36342	chr15	49733868		
NANOG:82592	chr15	49752080		
NANOG:61582	chr15	49760956		
NANOG:13189	chr15	49806025		
NANOG:39024	chr15	49831124		
NANOG:42171	chr15	49837087		
NANOG:20849	chr15	49866791		
NANOG:45961	chr15	49881119		
NANOG:5797	chr15	49909764		
NANOG:49662	chr15	49936627		
NANOG:13931	chr15	49944374		
NANOG:57143	chr15	50051381		
NANOG:73391	chr15	50100806		
NANOG:77422	chr15	50149013		
NANOG:81093	chr15	50180154		
NANOG:84975	chr15	50251076		
NANOG:83100	chr15	50308628		
NANOG:3751	chr15	50341421		
NANOG:68746	chr15	50375096		
NANOG:79117	chr15	50382818		
NANOG:23426	chr15	50417953		
NANOG:28903	chr15	50471987		
NANOG:43438	chr15	50472568		
NANOG:15342	chr15	50476198		
NANOG:83207	chr15	50525255		
NANOG:17020	chr15	50525585		
NANOG:19899	chr15	50527795		
NANOG:22151	chr15	50538873		
NANOG:31589	chr15	50546104		
NANOG:41357	chr15	50565692		
NANOG:49124	chr15	50567406		
NANOG:15339	chr15	50609430		
NANOG:45345	chr15	50648646		
NANOG:58179	chr15	50753187		
NANOG:47581	chr15	50757779		
NANOG:77331	chr15	50758897		
NANOG:64172	chr15	50789417		
NANOG:55285	chr15	50824345		
NANOG:7109	chr15	50824947		
NANOG:55724	chr15	50829022		
NANOG:81368	chr15	50863711		
NANOG:19843	chr15	50870016		
NANOG:64656	chr15	50871088		
NANOG:35389	chr15	50871948		
NANOG:44428	chr15	50874430		
NANOG:51222	chr15	50875493		
NANOG:19189	chr15	50878390		
NANOG:38495	chr15	50881057		
NANOG:2513	chr15	50884479		
NANOG:58157	chr15	50885032		
NANOG:14936	chr15	50937518		
NANOG:56755	chr15	51151810		
NANOG:22025	chr15	51160142		
NANOG:30118	chr15	51190709		
NANOG:52520	chr15	51290348		
NANOG:42409	chr15	51336136		
NANOG:16803	chr15	51392445		
NANOG:68697	chr15	51469734		
NANOG:52634	chr15	51527888		
NANOG:48430	chr15	51610481		
NANOG:35362	chr15	51628439		
NANOG:21941	chr15	51629294		
NANOG:86114	chr15	51629601		
NANOG:33472	chr15	51667655		
NANOG:7610	chr15	51704984		
NANOG:56182	chr15	51706130		
NANOG:5125	chr15	51724386		
NANOG:44980	chr15	51738517		
NANOG:41739	chr15	51738915		
NANOG:81529	chr15	52056523		
NANOG:84173	chr15	52392279		
NANOG:40535	chr15	52405782		
NANOG:68489	chr15	52578402		
NANOG:58714	chr15	52579601		
NANOG:46595	chr15	52684670		
NANOG:62775	chr15	53068464		
NANOG:69449	chr15	53070453		
NANOG:55560	chr15	53276503		
NANOG:56802	chr15	53398553		
NANOG:84458	chr15	53427907		
NANOG:3004	chr15	53432712		
NANOG:74059	chr15	53475145		
NANOG:27565	chr15	53488018		
NANOG:46642	chr15	53577916		
NANOG:75897	chr15	53578932		
NANOG:6626	chr15	53740979		
NANOG:83323	chr15	53774456		
NANOG:20201	chr15	53795066		
NANOG:13865	chr15	53801285		
NANOG:7275	chr15	53817172		
NANOG:3525	chr15	53821313		
NANOG:30403	chr15	53866002		
NANOG:38747	chr15	53878987		
NANOG:83222	chr15	53970285		
NANOG:59834	chr15	54072656		
NANOG:84633	chr15	54073187		
NANOG:50548	chr15	54219644		
NANOG:12813	chr15	54295363		
NANOG:47330	chr15	54306376		
NANOG:28149	chr15	54322721		
NANOG:37188	chr15	54323544		
NANOG:16113	chr15	54323903		
NANOG:32490	chr15	54387808		
NANOG:15707	chr15	54431082		
NANOG:75703	chr15	54445082		
NANOG:87695	chr15	54544961		
NANOG:18426	chr15	54599529		
NANOG:67643	chr15	54696151		
NANOG:11687	chr15	54852650		
NANOG:23457	chr15	54966633		
NANOG:26834	chr15	54971594		
NANOG:81563	chr15	54986607		
NANOG:83536	chr15	54990532		
NANOG:73696	chr15	54997774		
NANOG:79320	chr15	55082923		
NANOG:61046	chr15	55111385		
NANOG:18838	chr15	55115352		
NANOG:37989	chr15	55121047		
NANOG:17345	chr15	55160078		
NANOG:39734	chr15	55173954		
NANOG:40753	chr15	55213006		
NANOG:35374	chr15	55213866		
NANOG:16751	chr15	55214450		
NANOG:35853	chr15	55278280		
NANOG:63115	chr15	55293405		
NANOG:75545	chr15	55297386		
NANOG:67724	chr15	55298914		
NANOG:19756	chr15	55316924		
NANOG:4769	chr15	55331009		
NANOG:50949	chr15	55332826		
NANOG:11587	chr15	55339273		
NANOG:4164	chr15	55361061		
NANOG:87659	chr15	55366132		
NANOG:54590	chr15	55376166		
NANOG:79047	chr15	55382423		
NANOG:74836	chr15	55425322		
NANOG:19454	chr15	55436310		
NANOG:3826	chr15	55443181		
NANOG:81578	chr15	55443942		
NANOG:86615	chr15	55444235		
NANOG:87805	chr15	55451898		
NANOG:67431	chr15	55463357		
NANOG:8507	chr15	55465664		
NANOG:3357	chr15	55467463		
NANOG:78749	chr15	55474959		
NANOG:58028	chr15	55482250		
NANOG:84066	chr15	55484849		
NANOG:76242	chr15	55511789		
NANOG:12480	chr15	55557748		
NANOG:85645	chr15	55649895		
NANOG:81208	chr15	55671113		
NANOG:26632	chr15	55671549		
NANOG:53516	chr15	55695721		
NANOG:17319	chr15	55827207		
NANOG:54575	chr15	55831137		
NANOG:67827	chr15	55852183		
NANOG:67348	chr15	56012063		
NANOG:6107	chr15	56129481		
NANOG:7846	chr15	56143705		
NANOG:72850	chr15	56144782		
NANOG:51132	chr15	56176626		
NANOG:66209	chr15	56177143		
NANOG:30180	chr15	56218514		
NANOG:54289	chr15	56273322		
NANOG:2152	chr15	56309151		
NANOG:46175	chr15	56312642		
NANOG:68461	chr15	56336792		
NANOG:13812	chr15	56339933		
NANOG:74249	chr15	56349606		
NANOG:84838	chr15	56369852		
NANOG:84293	chr15	56387218		
NANOG:49544	chr15	56425952		
NANOG:30693	chr15	56437778		
NANOG:17131	chr15	56463459		
NANOG:56897	chr15	56513552		
NANOG:73409	chr15	56520133		
NANOG:48046	chr15	56520655		
NANOG:62389	chr15	56523178		
NANOG:62638	chr15	56591057		
NANOG:69428	chr15	56701047		
NANOG:68263	chr15	56719680		
NANOG:2437	chr15	56746679		
NANOG:84985	chr15	56774374		
NANOG:84781	chr15	56799716		
NANOG:49516	chr15	56822607		
NANOG:25541	chr15	56850523		
NANOG:22900	chr15	56893701		
NANOG:24936	chr15	56910274		
NANOG:3027	chr15	56913562		
NANOG:15852	chr15	56990774		
NANOG:3163	chr15	57009587		
NANOG:37356	chr15	57013363		
NANOG:54994	chr15	57029483		
NANOG:81476	chr15	57067962		
NANOG:21041	chr15	57227840		
NANOG:88156	chr15	57254425		
NANOG:57680	chr15	57316173		
NANOG:50378	chr15	57345688		
NANOG:27105	chr15	57372028		
NANOG:81731	chr15	57408441		
NANOG:36214	chr15	57426639		
NANOG:29237	chr15	57427653		
NANOG:94	chr15	57433604		
NANOG:43415	chr15	57434928		
NANOG:16185	chr15	57452471		
NANOG:29054	chr15	57481459		
NANOG:12080	chr15	57500624		
NANOG:28098	chr15	57572495		
NANOG:28567	chr15	57608507		
NANOG:34385	chr15	57625234		
NANOG:59911	chr15	57628917		
NANOG:83121	chr15	57629257		
NANOG:75080	chr15	57712389		
NANOG:34769	chr15	57736988		
NANOG:24918	chr15	57769058		
NANOG:18829	chr15	57769458		
NANOG:61481	chr15	57820886		
NANOG:16801	chr15	57842315		
NANOG:21810	chr15	57883323		
NANOG:77938	chr15	57946777		
NANOG:41325	chr15	57958555		
NANOG:45791	chr15	57962867		
NANOG:28050	chr15	57984260		
NANOG:12094	chr15	57984915		
NANOG:59463	chr15	57997230		
NANOG:11111	chr15	58073522		
NANOG:44285	chr15	58075308		
NANOG:8592	chr15	58076821		
NANOG:4812	chr15	58078523		
NANOG:12299	chr15	58079717		
NANOG:10614	chr15	58083486		
NANOG:52595	chr15	58084719		
NANOG:82757	chr15	58085494		
NANOG:12427	chr15	58085928		
NANOG:33637	chr15	58087804		
NANOG:8032	chr15	58088790		
NANOG:47683	chr15	58102024		
NANOG:12019	chr15	58117320		
NANOG:43579	chr15	58120669		
NANOG:37911	chr15	58121426		
NANOG:83122	chr15	58123734		
NANOG:44132	chr15	58124553		
NANOG:11883	chr15	58156207		
NANOG:192	chr15	58199741		
NANOG:27417	chr15	58208389		
NANOG:66101	chr15	58208924		
NANOG:84801	chr15	58217393		
NANOG:73797	chr15	58234828		
NANOG:53634	chr15	58240763		
NANOG:74512	chr15	58283851		
NANOG:18367	chr15	58365475		
NANOG:63764	chr15	58404733		
NANOG:29453	chr15	58427365		
NANOG:29525	chr15	58447670		
NANOG:4892	chr15	58470777		
NANOG:64612	chr15	58475848		
NANOG:71017	chr15	58476709		
NANOG:69715	chr15	58476982		
NANOG:86463	chr15	58478279		
NANOG:81639	chr15	58558678		
NANOG:66869	chr15	58587488		
NANOG:28037	chr15	58617874		
NANOG:10040	chr15	58624346		
NANOG:71510	chr15	58639129		
NANOG:40951	chr15	58655897		
NANOG:45449	chr15	58658758		
NANOG:15107	chr15	58660278		
NANOG:46990	chr15	58670659		
NANOG:30721	chr15	58672066		
NANOG:46558	chr15	58695236		
NANOG:57275	chr15	58700338		
NANOG:71036	chr15	58714581		
NANOG:11892	chr15	58723271		
NANOG:57471	chr15	58731466		
NANOG:82971	chr15	58739148		
NANOG:42768	chr15	58740960		
NANOG:12305	chr15	58746984		
NANOG:65157	chr15	58752056		
NANOG:28558	chr15	58832241		
NANOG:17061	chr15	58846006		
NANOG:85820	chr15	58854750		
NANOG:17614	chr15	58857708		
NANOG:76024	chr15	58861081		
NANOG:848	chr15	58884664		
NANOG:33183	chr15	58885542		
NANOG:15774	chr15	58902181		
NANOG:20573	chr15	58914178		
NANOG:30448	chr15	58938328		
NANOG:14162	chr15	58955375		
NANOG:46007	chr15	58985238		
NANOG:49933	chr15	58988608		
NANOG:80862	chr15	58995753		
NANOG:35284	chr15	58996506		
NANOG:72554	chr15	59061710		
NANOG:2549	chr15	59083598		
NANOG:5382	chr15	59091440		
NANOG:46719	chr15	59164568		
NANOG:29345	chr15	59187115		
NANOG:67683	chr15	59196502		
NANOG:79221	chr15	59223485		
NANOG:82346	chr15	59236042		
NANOG:9645	chr15	59249019		
NANOG:8714	chr15	59250927		
NANOG:86415	chr15	59252106		
NANOG:75319	chr15	59253574		
NANOG:44007	chr15	59254316		
NANOG:57200	chr15	59254656		
NANOG:84851	chr15	59279756		
NANOG:66747	chr15	59309288		
NANOG:63059	chr15	59397977		
NANOG:2504	chr15	59444650		
NANOG:77972	chr15	59459144		
NANOG:21850	chr15	59495469		
NANOG:83511	chr15	59504519		
NANOG:11019	chr15	59505848		
NANOG:23913	chr15	59608219		
NANOG:30378	chr15	59720415		
NANOG:78594	chr15	59742507		
NANOG:87974	chr15	59760657		
NANOG:54254	chr15	59776946		
NANOG:59459	chr15	59798931		
NANOG:73197	chr15	59965564		
NANOG:25786	chr15	60046639		
NANOG:71293	chr15	60140049		
NANOG:34263	chr15	60146468		
NANOG:53540	chr15	60148182		
NANOG:43213	chr15	60222397		
NANOG:48434	chr15	60270267		
NANOG:70340	chr15	60320774		
NANOG:4713	chr15	60374946		
NANOG:15115	chr15	60376182		
NANOG:29756	chr15	60424574		
NANOG:49789	chr15	60525831		
NANOG:43385	chr15	60531804		
NANOG:46331	chr15	60536893		
NANOG:12243	chr15	60544346		
NANOG:68229	chr15	60554287		
NANOG:78540	chr15	60577861		
NANOG:9705	chr15	60586022		
NANOG:9190	chr15	60601160		
NANOG:76853	chr15	60602483		
NANOG:72239	chr15	60640868		
NANOG:68784	chr15	60663921		
NANOG:18056	chr15	60716496		
NANOG:34746	chr15	60788950		
NANOG:51501	chr15	60814346		
NANOG:12665	chr15	60829118		
NANOG:21569	chr15	60838302		
NANOG:54099	chr15	60839650		
NANOG:27338	chr15	60855403		
NANOG:16598	chr15	60887111		
NANOG:57451	chr15	60927300		
NANOG:10346	chr15	60929158		
NANOG:42037	chr15	60930132		
NANOG:15540	chr15	60960514		
NANOG:14865	chr15	60965874		
NANOG:58474	chr15	60992262		
NANOG:41826	chr15	60993931		
NANOG:36861	chr15	61099289		
NANOG:33823	chr15	61124208		
NANOG:39660	chr15	61126901		
NANOG:27710	chr15	61127530		
NANOG:67583	chr15	61155084		
NANOG:16257	chr15	61156089		
NANOG:22610	chr15	61168772		
NANOG:43768	chr15	61172908		
NANOG:67467	chr15	61236735		
NANOG:41133	chr15	61252177		
NANOG:76934	chr15	61268602		
NANOG:28318	chr15	61276322		
NANOG:87711	chr15	61277046		
NANOG:20269	chr15	61290153		
NANOG:29859	chr15	61336069		
NANOG:47458	chr15	61353828		
NANOG:55641	chr15	61356354		
NANOG:39846	chr15	61356899		
NANOG:46903	chr15	61357386		
NANOG:19878	chr15	61391839		
NANOG:51960	chr15	61419382		
NANOG:87718	chr15	61419899		
NANOG:55769	chr15	61420613		
NANOG:68110	chr15	61441464		
NANOG:70296	chr15	61450151		
NANOG:29685	chr15	61461159		
NANOG:6465	chr15	61475929		
NANOG:18973	chr15	61514118		
NANOG:53785	chr15	61553400		
NANOG:61374	chr15	61563214		
NANOG:53695	chr15	61570073		
NANOG:28503	chr15	61574795		
NANOG:30258	chr15	61578957		
NANOG:14507	chr15	61582912		
NANOG:63455	chr15	61584914		
NANOG:67658	chr15	61589895		
NANOG:20719	chr15	61597116		
NANOG:39866	chr15	61615593		
NANOG:7010	chr15	61616572		
NANOG:23358	chr15	61639204		
NANOG:53552	chr15	61689558		
NANOG:57411	chr15	61741172		
NANOG:28915	chr15	61842248		
NANOG:4759	chr15	61844752		
NANOG:74132	chr15	61852006		
NANOG:1295	chr15	61895224		
NANOG:82933	chr15	61950006		
